Id,Tipo,Fecha Evento,Fecha Fin Evento,# días evento,Título evento,Resumen evento,Categorias (Subcategorias),Acceso (para desastres),Resoluciones,Fuente,Descripcion de la fuente,Referecia,Divipola,Departamento,Divipola,Municipio,Lugar,# Total Víctimas,# Víctimas civiles,Víctimas militares,# Víctimas menores 18 años,Víctimas mujeres,# Víctimas afro,Víctimas indígenas,Víctimas otros,Incidente o Accidente MAP/MUSE
85383,Violencia armada,2016-11-21 13:42:00,,,Amenazan a 5 lideres afro en el Cauca,"Amenazas (individuales/colectivas). Popayán, Cauca. 21 de Noviembre de 2016",Amenazas (individuales/colectivas),,,La W,"Comunidades afro del norte del departamento del Cauca denunciaron que cinco lideresas fueron amenazadas de muerte, lo que ha generado zozobra y preocupación por los recientes hechos violentos que se han registrado en la región. una de las mujeres señaló que sus compañeras han recibido intimidaciones a través de panfletos y mensajes de texto en el celular, en los que les dan 64 horas para abandonar su territorio, o de lo contrario sufrirán atentados contra su integridad. “La violencia en contra de nosotras no cesa, cinco mujeres recibieron amenazas de muerte contra su vida y son compañeras que han venido trabajando en la socialización de los acuerdos de La Habana y en el proceso organizativo de comunidades negras”, explicó. La dirigente sostuvo que las amenazas se registran con frecuencia y bajo el mismo mecanismo, en el que declaran objetivo militar a los ciudadanos.",http://www.wradio.com.co/noticias/regionales/amenazan-a-cinco-lideresas-afro-en-el-norte-del-cauca/20161121/nota/3309399.aspx,19,Cauca,19001,Popayán ,"Popayán, Cauca",5,5,,,5,5,,,
85384,Violencia armada,2016-11-16 13:29:00,2016-11-16 13:29:00,0,"Hallan cuerpo de joven decapitado con señales de tortura en La Victoria, Valle",Tortura. 16 de Noviembre de 2016,Tortura,,,El Tabloide,"El cuerpo de un joven de 19 años fue hallado decapitado y torturado en la quebrada Los Micos del corregimiento de Holguin, La Victoria. La víctima se encontraba desaparecida desde el pasado domingo. El cuerpo fue descubierto por campesinos que caminaban por el sector, el miércoles 16 de noviembre. La hipótesis manejada por las autoridades es, un posible ajuste de cuenta de bandas dedicadas al micrográfico.",http://www.eltabloide.com.co/hallado-decapitado/,76,Valle del Cauca,76403,La Victoria ,"La Victoria, Valle del Cauca, quebrada Los Micos del corregimiento de Holguin.",1,1,,,,,,,
85386,Violencia armada,2016-11-19 13:46:00,2016-11-19 13:46:00,0,"Cadáver de hombre asesinado fue hallado en cultivo de uva en La Union, Valle",Homicidio. 19 de Noviembre de 2016,Homicidio,,,El Tabloide,"El cuerpo de un hombre asesinado fue descubierto por trabajadores de un cultivo de uva, en La Unión, Valle. Según las autoridades, esta persona fue asesinada con arma rápida. Según se conoció, en la red social Facebook, había circulado una lista de personas donde que serían asesinadas si no se marchaban del municipio. Se presume que un escrito fue hallado al lado del cadáver de la víctima, versión que no ha sido confirmada por las autoridades.",http://www.eltabloide.com.co/hallado-muerto-2/,76,Valle del Cauca,76400,La Unión ,"La Unión, Valle del Cauca",1,1,,,,,,,
85388,Violencia armada,2016-11-21 17:06:00,2016-11-21 17:06:00,0,Panfletos intimidatorios de Aguilas negras y Urabeños empiezan a circular en Ocaña,Amenazas (individuales/colectivas). 21 de Noviembre de 2016,Amenazas (individuales/colectivas),,,Oficina Cúcuta,"Un panfleto intimidatorio comenzó a circular en algunos sectores del municipio de Ocaña.Los impresos fueron hallados algunos barrios de la Ciudadela Norte, especialmente en el asentamiento humano Asovigiron y las autoridades analizan la veracidad del pasquín.El comandante de la Policía en Ocaña, Mayor David Carpeta, informó que se adelantan las respectivas investigaciones para dar con los autores.Igualmente señaló el oficial que El volante que aparece con el rotulo de Águilas Negras es de ninguna credibilidad porque esta organización no existe según las investigaciones policiales.En el mismo se anuncia una limpieza social mencionando a drogadictos, prostitutas y ladrones.Al parecer este tipo de acciones las están adelantando personas con el fin de generar zozobra.",https://www.facebook.com/semanario.laprovinciaocana/photos/a.1282218275161809.1073760623.821287591254882/1282218298495140/?type=3&theater,54,Norte de Santander,54498,Ocaña ,"Ocaña, Norte de Santander",,,,,,,,,
85389,Violencia armada,2016-11-21 13:14:00,2016-11-21 13:14:00,0,"Presuntos integrantes del ELN están amenazando a presidentes comunales en Calima.Darién, Valle",Amenazas (individuales/colectivas). 21 de Noviembre de 2016,Amenazas (individuales/colectivas),,,Valle al Instante,"Presuntos integrantes del ELN están amenazando a presidentes comunales de Calima-Darién, Valle. Según la denuncia de un poblador, están recibiendo llamadas donde se les exige la compra de medicamentos o hacer una consignación de dinero a nombre de la persona que ellos le indique, amenazando de atentar contra los líderes comunales o sus familiares sino lo realizan.",https://www.facebook.com/vallealinstante/posts/1110715339043376,76,Valle del Cauca,76126,Calima (Darién) ,"Calima (Darién), Valle del Cauca",,,,,,,,,
85391,Violencia armada,2016-11-18 13:23:00,,,"Estudiante se encuentra desaparecido en Popayan,Cauca","Desaparición forzada. Popayán, Cauca. 18 de Noviembre de 2016",Desaparición forzada,,,HSB Noticias,"Joven de 15 años de encuentra desaparecido luego que saliera de su casa con destino al colegio, el estudiante permanece desaparecido desde el pasado lunes, cuando salio de su vivienda.según información el joven salio de su residencia para dirigirse a su institucional educativa en el barrio bolívar.",http://hsbnoticias.com/noticias/judicial/estudiante-extraviado-en-popayan-salio-al-colegio-y-nunca-ll-253286,19,Cauca,19001,Popayán ,"Popayán, Cauca",1,1,,1,,,,,
85392,Violencia armada,2016-11-22 07:23:00,2016-11-22 07:23:00,0,Asesinado policia en Armenia Mantequilla - Antioquia,Hostigamiento. 22 de Noviembre de 2016,Hostigamiento,,,El Colombiano,"Asesinado cuarto policía en Antioquia en menos de cinco días. El plan pistola que decretaron “los Urabeños” (ahora Clan del Golfo) contra la Policía sigue cobrando vidas de uniformados en Antioquia. En la tarde del lunes la víctima fue el intendente Wilson Aguirre Arias, subcomandante de la estación de Armenia Mantequilla (Occidente), quien fue asesinado por hombres que le dispararon desde una motocicleta ",http://www.elcolombiano.com/antioquia/seguridad/muerte-de-policia-en-armenia-mantequilla-EX5415767,5,Antioquia,5059,Armenia ,"Armenia, Antioquia",1,,1,,,,,,
85393,Violencia armada,2016-11-22 07:38:00,2016-11-22 07:38:00,0,Asesinado policía en San Jeronimo - Antioquia,Hostigamiento. 22 de Noviembre de 2016,Hostigamiento,,,El Colombiano,"“Los Urabeños” asesinaron otro policía en San Jerónimo. El plan pistola que “los Urabeños” declararon contra la Policía cobró este lunes una sexta víctima. En la vereda Rincón del municipio de San Jerónimo fue ultimado a tiros el patrullero Johan Sebastián Agudelo Velásquez, de 26 años. ",http://www.elcolombiano.com/antioquia/seguridad/policia-fue-asesinado-por-los-urabenos-en-san-jeronimo-antioquia-CC5411352,5,Antioquia,5656,San Jerónimo ,"San Jerónimo, Antioquia",1,,1,,,,,,
85394,Violencia armada,2016-11-22 08:20:00,2016-11-22 08:20:00,0,"En Anorí - Antioquia, Amenazas del ELN obligan a cambiar zona para las Farc.",Amenazas (individuales/colectivas). 22 de Noviembre de 2016,Amenazas (individuales/colectivas),,,Teleantioquia,"Por la amenaza que representa el ELN, se cambió el lugar destinado inicialmente para el preagrupamiento de las Farc en el municipio de Anorí. Ya no será la vereda El Carmín sino La Plancha, tal y como lo anunció el alcalde de la localidad, Nicolás Guillermo Herón",http://www.teleantioquia.co/featured/amenazas-del-eln-obligan-a-cambiar-zona-para-las-farc/,5,Antioquia,5040,Anorí ,"Anorí, Antioquia",,,,,,,,,
85395,Violencia armada,2016-10-23 01:51:00,,,"Hombre de 34 años se encuentra desaparecido en Popayan,Cauca","Desaparición forzada. Popayán, Cauca. 23 de Octubre de 2016",Desaparición forzada,,,HSB Noticias,"El hombre de 34 años se encuentra desaparecido hace casi un mes en el occidente de Popayán, la ultima vez que fue visto, se encontraba por el sector del chune. el sujero coumple labores como jornalero en el municipio del Tambo, y es oriundo de Santa Bárbara, departamento de Nariño.",http://hsbnoticias.com/noticias/judicial/freddy-obando-va-completar-un-mes-desaparecido-lo-buscan-p-252641,19,Cauca,19001,Popayán ,"Popayán, Cauca",1,1,,,,1,,,
85396,Violencia armada,2016-11-19 01:51:00,2016-11-19 01:51:00,0,Atentado contra dirigente de Marcha Patriótica,Atentado. 19 de Noviembre de 2016,Atentado,,,Diario del Sur,"sábado el dirigente de Marcha Patriótica, Danilo Bolaños Díaz, fue atacado con seis impactos de arma de fuego cuando se dirigía desde el municipio de Leiva hacia La Unión, al término de una reunión en la que delegados de diferentes regiones abordaron el tema de la paz. Bolaños, quien se movilizaba en una motocicleta junto a su compañera sentimental, salió ileso, luego de que desconocidos los abalearan desde otra moto. El caso que se produjo en sector de Higuerones, fue puesto en conocimiento de la Fiscalía, entidad que investiga el hecho para determinar si el atentado es producto de sus actividades como defensor de derechos humanos.",http://diariodelsur.com.co/noticias/judicial/mataron-defensor-de-derechos-en-el-oriente-de-narino-254029,52,Nariño,52405,Leiva ,"Leiva, Nariño",,,,,,,,,
85397,Violencia armada,2016-11-20 10:28:00,2016-11-20 10:28:00,0,Mataron a defensor de derechos en el oriente de Nariño,Herida de civil en acción bélica - Homicidio intencional en persona protegida. 20 de Noviembre de 2016,"Herida de civil en acción bélica,Homicidio intencional en persona protegida",,,Diario del Sur,"Un dirigente campesino fue asesinado ayer bala en el municipio de Policarpa, oriente de Nariño. Se trata de Rodrigo Cabrera Cabrera, defensor de derechos humanos e integrante de la Marcha Patriótica, hecho que ha sido repudiado por distintos sectores sociales de la región. Según información de la comunidad, el hecho ocurri ó en el corregimiento de Altamira, vereda de San Antonio. El dirigente social se trasladaba a bordo de una mototaxi hacia la vereda El Rosal y fue interceptado por dos hombres armados y encapuchados, que le propinaron 12 tiros con una pistola calibre 38.Cabrera Cabrera era un campesino de 39 años, padre de tres niñas, una de apenas 7 meses de nacida. En el hecho también resultó herido el conductor de la motocicleta,quien tiene graves lesiones a la altura de la columna vertebral y se debate entre la vida y la muerte en un hospital de Pasto. Las autoridades recordaron que en ese municipio está prevista la ubicación de una de las zonas veredales y de concentración de la guerrilla de las Farc. Este crimen se suma al asesinato de los dirigentes campesinos Erley Monroy y Didier Losada, quienes fueron ultimados en San Vicente del Caguán este fin de semana. Ambos dirigentes pertenecían a la organización campesina Ascal-G y a la Marcha Patriótica.A este último movimiento les han matado 17 miembros en lo corrido del año. En respuesta a estos hechos, el presidente Juan Manuel Santos convocó para este lunes a la Comisión de alto nivel de Derechos Humanos para tomar cartas en el asunto. Otro atentado Al mismo tiempo en la tarde del",http://diariodelsur.com.co/noticias/judicial/mataron-defensor-de-derechos-en-el-oriente-de-narino-254029,52,Nariño,52540,Policarpa ,"Policarpa, Nariño, corregimiento Altamira",2,1,,1,,,,,
85398,Violencia armada,2016-11-19 11:21:00,2016-11-19 11:21:00,0,"Integrantes de las Autodefensas Gaitanistas hurtaron bienes civiles de la comunidad Waunaan en Buenaventura, Valle","Ataque, ocupación o uso infraestructura y/o bienes civiles. 19 de Noviembre de 2016","Ataque, ocupación o uso infraestructura y/o bienes civiles",,,Comisión Intereclesial de Justicia y Paz,"Integrantes de las Autodefensas Gaitanistas de Colombia, intimidaron y hurtaron a la comunidad indígena del Territorio Humanitario y Biodiverso Unión Agua Clara del Resguardo Woannan de Burujón Unión San Bernardo, en zona rural de Buenaventura, Valle. Los armados hurtaron dos embarcaciones con sus respectivos motores que eran utilizados para el transporte fluvial y actividades cotidianas de los pobladores. Tres individuos encapuchados quienes portaban armas cortas retuvieron a un indígena para robarle la lancha y obligarlo de servir de guía hasta llegar a un segundo punto, donde hurtaron la segunda embarcación haciendo tiros a la deriva, ante esto la persona que manejaba la lancha se arroja al rio, mientras que unas mujeres que presenciaban el robo desde la orilla del río perdieron el conocimiento. El hecho ocurrió el pasado 19 de noviembre.",http://justiciaypazcolombia.com/Paramilitares-incursionan-a-lugar-humanitario,76,Valle del Cauca,76109,Buenaventura ,"Buenaventura, Valle del Cauca, Territorio Humanitario y Biodiverso Unión Agua Clara del Resguardo Woannan de Burujón Unión San Bernardo.",2,2,,,,,2,,
85399,Violencia armada,2016-10-29 11:33:00,2016-10-29 11:33:00,0,"Muere joven luego de ser atacado por cruzar frontera invisible en Buenaventura, Valle",Homicidio. 29 de Octubre de 2016,Homicidio,,,Extra,"Un joven murió luego de que fuera tacado con arma de fuego por cruzar una frontera invisible, en el barrio Caldas, comuna 12 de Buenaventura, Valle. El joven murió durante el fin de semana, el ataque se produjo el 29 de octubre. No hay capturados hasta el momento.",http://cali.extra.com.co/noticias/judicial/lo-asesinaron-en-frontera-en-buenaventura-254414,76,Valle del Cauca,76109,Buenaventura ,"Buenaventura, Valle del Cauca, barrio Caldas, comuna 12",1,1,,,,1,,,
85400,Violencia armada,2016-11-22 11:44:00,2016-11-22 11:44:00,0,"Lanzan amenazas contra gestora social en Cartago, Valle",Amenazas (individuales/colectivas). 22 de Noviembre de 2016,Amenazas (individuales/colectivas),,,El País,"Una gestora social de Cartago, Valle, denuncio amenazas contra su vida ante la fiscalía. Según manifestó la afectada, está siendo víctima de amenazas a través de mensajes en redes sociales, donde afirman “que el plomo entra, mencionándola con nombre propio”.  La gestora social es la madre del actual alcalde esta localidad del norte del Valle.",http://www.elpais.com.co/elpais/judicial/noticias/mama-alcalde-cartago-denuncia-amenazas-traves-redes-sociales,76,Valle del Cauca,76147,Cartago ,"Cartago, Valle del Cauca",1,1,,,1,,,,
85401,Violencia armada,2016-11-16 11:43:00,2016-11-16 11:43:00,0,"Operativo militar del Ejercito Nacional deja un campesino muerto en El Tambo,Cauca",Hostigamiento - Muerte de civil en acción bélica. 16 de Noviembre de 2016,"Muerte de civil en acción bélica,Hostigamiento",,,Oficina Cali,"el pasado 16 noviembre se reportó un ataque aéreo y terrestre  por parte del Ejército Nacional en la vereda la soledad en límites entre Argelia y El Tambo en contra del “Frente José María Becerra” del ELN , según fuentes el ataque dejó un campesino muerto. y la comunidad detuvo a 40 personas integrantes del Ejército y tres funcionarios de la Fiscalía, solicitan para su entrega la presencia de la Cruz Roja y la Defensoría del Pueblo. El caso en el momento le está dando seguimiento OACNUDH.","Documento Interno OCHA,Cali",19,Cauca,19256,El Tambo ,"El Tambo, Cauca, vereda La Soledad",1,1,,,,,,,
85402,Violencia armada,2016-11-15 12:13:00,2016-11-15 12:13:00,0,Asesinado un defensor de derechos humanos en el corregimiento El Palo en Caloto,Homicidio intencional en persona protegida - Homicidio. 15 de Noviembre de 2016,"Homicidio intencional en persona protegida,Homicidio",,,Oficina Cali,"La Red De Derechos Humanos del Suroccidente Colombiano, denunció el asesinato el pasado 15 de noviembre en el corregimiento del Palo en el municipio de Caloto  de un defensor de los derechos humanos, quien hacía parte de La Asociación de Trabajadores Pro Constitucion Zonas de Reserva Campesina de Caloto.",Documento interno ocha-cali,19,Cauca,19142,Caloto ,"Caloto, Cauca, Corregimiento el Palo",1,1,,,,,,,
85403,Violencia armada,2016-11-22 13:30:00,2016-11-22 13:30:00,0,"El Ejercito allano un deposito de armas y explosivos en la La Vega,Cauca",Explosivo encontrado. 22 de Noviembre de 2016,Explosivo encontrado,,,HSB Noticias,"Unidades de la Tercera División del Ejercito Nacional, localizaron un deposito de ilegal en el que ElN ocultaba armas de fuego explosivos, los integrantes de Ejercito llegaron hasta la vereda La Marquesa, zona rural del municipio de La Vega, Cauca.tras inspección  del lugar, fueron encontrados en canelas plásticas enterradas en la tierra, armamento, munición, en total fueron incautados cuatro pistolas, un revolver, 23 minas antipersona, dos radios de comunicaciones, baterías recargables para los mismos, antenas de mayor alcance , munición, uniformes de uso privativo de la fuerza publica, dos proveedores para fusil.",http://hsbnoticias.com/noticias/judicial/en-cauca-fue-allanado-un-deposito-de-armas-y-explosivos-del-254405,19,Cauca,19397,La Vega ,"La Vega, Cauca, vereda La Marquesa",,,,,,,,,Incidente
85404,Violencia armada,2016-09-08 13:05:00,2016-09-08 13:05:00,0,"Amenazan al rector de la institución Educativa de Santa María de Pángala en Buenaventura, Valle",Amenazas (individuales/colectivas). 08 de Septiembre de 2016,Amenazas (individuales/colectivas),,,Oficina Cali,"el Rector de la Institución Educativa de Santa María de Pángala, fue abordado por el ELN, por medio de una llamada al celular por el tiempo de 8 minutos, en la cual le  piden dar una  vacuna de 5 millones de pesos y que si no lo desaparecían, la otra opción que le dan es que abandone el cargo que está ejerciendo.",Documento interno OCHA Cali,76,Valle del Cauca,76109,Buenaventura ,"Buenaventura, Valle del Cauca",1,1,,,,,,,
85407,Violencia armada,2016-11-22 21:00:00,,,Hostigamiento a base militar en Convención,"Ataque a infraestructura militar / policial - Hostigamiento. Convención, Norte de Santander. 22 de Noviembre de 2016","Ataque a infraestructura militar / policial,Hostigamiento",,,UNDSS,"UNDSS Nororiental recibió información de fuentes abiertas, sobre un hostigamiento que se presenta en estos momentos a la base militar de la Esmeralda en el municipio de Convención, según lo reportado por la comunidad se escuchan ráfagas y detonaciones se desconoce que GAI es el responsable de la acción; se esperan refuerzos de la fuerza pública.",Reporte interno,54,Norte de Santander,54206,Convención ,"Convención, Norte de Santander",,,,,,,,,
85408,Violencia armada,2016-11-22 18:45:00,2016-11-23 18:45:00,1,EPL instala vehiculo cargado de explosivos en zona rural de El Carmen,"Bloqueo de vías y/o Retén ilegal - Amenazas (individuales/colectivas) - Presencia de minas (MAP) y ordenanza no explotada (MUSE) - Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones - Ataque, ocupación o uso infraestructura y/o bienes civiles. 22 de Noviembre de 2016","Ataque, ocupación o uso infraestructura y/o bienes civiles,Restricciones sobre, u obstrucción de, acceso a servicios y asistencia por parte de las poblaciones,Bloqueo de vías y/o Retén ilegal,Presencia de minas (MAP) y ordenanza no explotada (MUSE),Amenazas (individuales/colectivas)",,,UNDSS,"UNDSS Nororiental recibió información de fuentes Oficiales, Personal de antiexplosivos del Ejército verificaron los dos vehículos que fueron atravesados la tarde anterior en la vía El Carmen – Guamalito, los cuales no contenían explosivos, fueron retirados del lugar; la vía fue abierta hay normalidad en la zona. ",reporte interno,54,Norte de Santander,54245,El Carmen ,"El Carmen, Norte de Santander, corregimiento Guamalito",15000,15000,,,,,,,
85409,Violencia armada,2016-11-22 01:34:00,2016-11-22 01:34:00,0,En alerta se encuentran la Unión Patriótica y Marcha Patriótica en el Quindío,Amenazas (individuales/colectivas). 22 de Noviembre de 2016,Amenazas (individuales/colectivas),,,RCN,"Organizaciones defensoras de los Derechos Humanos, encienden las alarmas ante la aparición de panfletos amenazantes y el asesinato de integrantes de organizaciones como la Unión Patriótica y la Marcha Patriótica en varias regiones del país.El representante de Redepaz en el Quindío, Jhon Jairo Salinas, expresó que lamenta estos hechos y que espera que este no sea el inicio de un segundo exterminio, como el que se vivió durante el proceso de paz con el M-19 en los años 80, cuando muchos integrantes de la Unión Patriótica fueron asesinados.El líder de esta organización manifestó que en aras de la reconciliación, sería muy lamentable que sigan ocurriendo estos hechos, teniendo en cuenta el actual proceso de paz que está viviendo Colombia.El presidente de la Unión Patriótica en esta región, José Isaac Mosquera, dijo que con estos acontecimientos el mandatario de los colombianos está poniendo en riesgo el actual proceso de paz con Las FARC, ante la falta de celeridad en la implementación de los acuerdos.La defensoría regional del pueblo se encuentra a la expectativa con los representantes de la Marcha Patriótica y la Unión Patriótica en el Quindío, ante cualquier situación que ponga en riesgo la vida de estos líderes.",http://www.rcnradio.com/locales/alerta-se-encuntran-la-union-patriotica-marcha-patriotica-quindio/,63,Quindío,63001,Armenia ,"Armenia, Quindío",,,,,,,,,
85411,Violencia armada,2016-11-23 14:39:00,2016-11-23 14:39:00,0,"Pintan cruces negras en viviendas de líderes sociales de El Bagre, Antioquia.",Amenazas (individuales/colectivas). 23 de Noviembre de 2016,Amenazas (individuales/colectivas),,,Sin información,". El día de hoy, 22 de noviembre, en el corregimiento de Puerto López en el municipio del Bagre, Antioquia, los hogares de quienes fueran líderes comunitarios, comerciantes y personas que se han tenido que refugiar en las zonas rurales a causa de amenazas paramilitares, amanecieron pintadas con grandes cruces negras, en lo que la misma comunidad considera una amenaza expresa del paramilitarismo en su contra.",http://www.colectivodeabogados.org/,5,Antioquia,5250,El Bagre ,"El Bagre, Antioquia. Puerto López",,,,,,,,,
85412,Violencia armada,2016-11-23 13:46:00,2016-11-23 13:46:00,0,"Transportador de 61 años se encuentra desaparecido en Cali, Valle",Desaparición forzada. 23 de Noviembre de 2016,Desaparición forzada,,,HSB Noticias,"Un hombre de 61 años se encuentra desaparecido desde el pasado viernes 18 de noviembre. Según el relato de sus familiares, esta persona salió de su casa para realizar un acarreo al sector de Ríoclaro, zona rural de Jamundí, después de que dos hombres afrodescendientes lo buscaron en el barrio Siloé, barrio donde reside el transportador. Desde ese momento no se ha tenido notica del hoy desaparecido, al igual que su camioneta de color rojo.",http://hsbnoticias.com/noticias/judicial/desaparecido-un-transportador-que-vive-en-siloe-254648,76,Valle del Cauca,76001,Calí ,"Calí, Valle del Cauca",1,1,,,,,,,
85413,Violencia armada,2016-11-22 13:07:00,2016-11-22 13:07:00,0,Atentado contra ambulancia de Red Salud en Casanare,Ataque a misión médica. 22 de Noviembre de 2016,Ataque a misión médica,,,Prensa Libre del Casanare,"Una ambulancia al servicio del municipio de Sácama fue atacada hacia las 9 de la noche de este martes 22 de noviembre en el sector entre Hato Corozal – La Cabuya al norte del Departamento.El hecho considerado un ataque a la misión médica se presentó cuando el vehículo se desplazaba desde Yopal donde le habían hecho mantenimiento hacia el municipio de Sácama, cuando en un lugar oscuro entre La Cabuya y Hato Corozal fue interceptado por varios sujetos quienes con armas intimidaron al conductor lo hicieron descender del vehículo, lo golpearon y procedieron a cortar mangueras y rociar combustible.El conductor de nombre Gonzálo Arenas quedo mal herido en una zona de difícil comunicación y solo hasta esta mañana cuando logró desplazarse pudo reportar el incidente ante Red Salud Casanare quienes denunciaron el hecho ante las autoridades competentes. Don Gonzalo fue atendido por médicos del Municipio de Hato Corozal y se está a la espera de su arribo a la Ciudad de Yopal para que rinda versión de los hechos con el fin de establecer la autoría del acto delictivo que genera conmoción en la comunidad de Sácama quienes son los directamente afectados al no tener la ambulancia.Autoridades aseguraron la zona e inspeccionan el lugar para trasladar el vehículo y hacer la valoración de los daños ocasionados.El Gerente de Red Salud Casanare señaló que en rueda de prensa en la mañana de hoy se entregará información oficial sobre el ataque contra la misión médica.",http://prensalibrecasanare.com/judicial/23261-atentado-contra-ambulancia-de-la-misiun-mydica-al-norte-de-casanare.html,85,Casanare,85315,Sácama ,"Casanare, Sácama, sector entre Hato Corozal – La Cabuya",1,1,,,,,,,
85414,Violencia armada,2016-11-24 10:41:00,,,Circula panfleto extorsionando a empresarios en Córdoba,"Amenazas (individuales/colectivas). Montería, Córdoba. 24 de Noviembre de 2016",Amenazas (individuales/colectivas),,,Sin información,"Montería Radio 38 Grados conoció el documento mediante el cual la banda criminal que se autodenomina ‘autodefensas gaitanistas de Colombia’, a través de misivas extorsiona a los empresarios del departamento pidiendo ‘aguinaldos navideños’.El documento en el que piden “respetuosamente colaboren voluntariamente con aportes en efectivo para la campaña pro aguinaldo navideño”, aparece en una buena parte de las empresas de este departamento.Empresarios que por razones de seguridad prefirieron omitir sus nombres, afirmaron que “con una carta de un grupo armado ilegal, aunque sea en buenos términos es considerada una amenaza y una extorsión”.“Es como si fuese un preaviso. ¿Y si nos negamos?, ese es el gran interrogante”, expresó la fuente al considerar como preocupante esta situación.",http://monteriaradio38grados.com/web/alerta-bandas-criminales-extorsionan-empresarios-de-cordoba-pidiendo-aguinaldo-navideno/,23,Córdoba,23001,Monteria ,"Montería, Córdoba",,,,,,,,,
85415,Violencia armada,2016-11-23 06:11:00,2016-11-23 06:11:00,0,ELN hurta 20 cilindros de gas en el Carmen,"Amenazas (individuales/colectivas) - Ataque, ocupación o uso infraestructura y/o bienes civiles. 23 de Noviembre de 2016","Ataque, ocupación o uso infraestructura y/o bienes civiles,Amenazas (individuales/colectivas)",,,Caracol,"Una tensa situación se registra en el municipio de El Carmen en la región del Catatumbo, luego que fueran hurtados más de 20 cilindros de gas a un vehículo de una compañía que presta el servicio en la zona.La autoridades revelaron que el hecho se produjo en un tramo de la vía que conduce a la población de Convención, al norte del departamento.En la zona se vive un temor y una preocupación latente en la población civil ante el temor que estos elementos puedan ser utilizados en acciones violentas en los cascos urbanos u contra la fuerza pública.En las últimas horas, las autoridades lograron desbloquear la vía que del Carmen conduce a Convención donde se encontraba una buseta al parecer cargada con explosivos.Durante las últimas semanas más de doce acciones violentas se han registrado en la región del Catatumbo por parte de la guerrilla del Epl y el Eln.",http://caracol.com.co/emisora/2016/11/24/cucuta/1479996986_650317.html#,54,Norte de Santander,54245,El Carmen ,"El Carmen, Norte de Santander",,,,,,,,,
85416,Violencia armada,2016-11-23 20:15:00,2016-11-23 20:15:00,0,Enfrentamientos entre el Ejército y el EPL en Convención,Combates - Hostigamiento. 23 de Noviembre de 2016,"Hostigamiento,Combates",,,Oficina Cúcuta,"Por información de la comunidad se conoce en horas de la noche del 23 de noviembre, hostigamientos y combates entre entre el ejercito y el Epl en el municipio de Convención.",Reporte interno,54,Norte de Santander,54206,Convención ,"Convención, Norte de Santander",,,,,,,,,
85417,Violencia armada,2016-11-17 12:24:00,,,Amenazan a periodista en Cartagena,"Amenazas (individuales/colectivas). Cartagena, Bolívar. 17 de Noviembre de 2016",Amenazas (individuales/colectivas),,,El Espectador,"El 17 de noviembre pasado comenzó con una amenaza para el periodista y columnista Juan Diego Perdomo. Desconocidos en la heorica le hicieron llegar un mensaje intimidante, una sugerencia de silencio: “En el Cesar no gustamos de soluciones serias. ¡Cállate, criticón hputa”, impreso en una hoja, acompañado de la imagen de un ángel de la muerte tocando una flauta.Perdomo tiene 33 años y su empleo actual es como asesor de comunicaciones de Bellas Artes, sin embargo, escribe columnas de opinión y artículos periodísticos en portales como la revista digital Metro, en Cartagena; Al Día, de Barranquilla; y en un blog de El Espectador.El mensaje motivó a que, el pasado 21 de noviembre, el periodista estuviera en la Fiscalía en Cartagena durante ocho horas para interponer la denuncia por las amenazas que recibió en contra de su vida, que terminó con una solicitud de medida de protección a la Policía Nacional por parte del ente acusador.¿En qué andaba el comunicador? Aunque el afectado no sindicó a ninguna persona específicamente, las conjeturas que se han armado en Cartagena giran alrededor de que la intimidación pueda venir de personas cercanas a la administración local, frente a la que Perdomo ha mantenido una posición crítica frente a varios temas como seguridad, entre otros.Tampoco es desconocido en los círculos políticos y de comunicadores de Cartagena que de Perdomo no gustan en el gobierno de Manuel Duque por sus opiniones contrarias sobre su gestión, bastante polémicas en redes sociales.",http://www.elespectador.com/noticias/nacional/bolivar/periodista-recibe-amenazas-de-desconocidos-cartagena-articulo-666860,13,Bolivar,13001,Cartagena ,"Cartagena, Bolívar",1,1,,,,,,,
85418,Violencia armada,2016-11-23 13:54:00,2016-11-23 13:54:00,0,"Asesinado miembro de la Marcha Patriótica en el Bajo Calima, zona rural de Buenaventura, Valle",Homicidio intencional en persona protegida. 23 de Noviembre de 2016,Homicidio intencional en persona protegida,,,Caracol,"Un líder social perteneciente al Movimiento Social y Político Marcha patriótica y miembro de la Asociación de Trabajadores Campesinos del Valle del Cauca, fue asesinado en horas de la noche el día miércoles 23 de noviembre, en el corregimiento Bajo Calima de Buenaventura, Valle. Según testigos, tres hombres armados vestidos de negro llegaron al sector mencionado preguntando por la víctima, cuando lograron ubicarlo los armados dispararon contra la integridad de esta persona en varias ocasiones, causándole la muerte. La victima también era conocida en la comunidad por sus labores de mecánico.",http://caracol.com.co/emisora/2016/11/24/cali/1479961179_208633.html,76,Valle del Cauca,76109,Buenaventura ,"Buenaventura, Valle del Cauca, corregimiento Bajo Calima.",1,1,,,,1,,,
